parameter_shortname,parameter_name
9454,2-Ethyl phenol
9454,2-Ethyl phenol
9454,2-Ethyl phenol
9454,2-Ethyl phenol
9454,2-Ethyl phenol
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9456,"1,2,4-Trimethylbenzene"
9457,"1,2,3-Trimethylbenzene"
9457,"1,2,3-Trimethylbenzene"
9457,"1,2,3-Trimethylbenzene"
9457,"1,2,3-Trimethylbenzene"
9457,"1,2,3-Trimethylbenzene"
9457,"1,2,3-Trimethylbenzene"
9457,"1,2,3-Trimethylbenzene"
9457,"1,2,3-Trimethylbenzene"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9458,"1,3,5-Trimethylbenzene :- {Mesitylene}"
9466,PCB - 008
9466,PCB - 008
9466,PCB - 008
9466,PCB - 008
9466,PCB - 008
9466,PCB - 008
9466,PCB - 008
9466,PCB - 008
9466,PCB - 008
9467,PCB - 035
9467,PCB - 035
9467,PCB - 035
9467,PCB - 035
9467,PCB - 035
9467,PCB - 035
9467,PCB - 035
9467,PCB - 035
9467,PCB - 035
9468,PCB - 020
9468,PCB - 020
9468,PCB - 020
9468,PCB - 020
9468,PCB - 020
9468,PCB - 020
9468,PCB - 020
9468,PCB - 020
9468,PCB - 020
9474,Coumaphos
9474,Coumaphos
9474,Coumaphos
9474,Coumaphos
9474,Coumaphos
9474,Coumaphos
9474,Coumaphos
9474,Coumaphos
9474,Coumaphos
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9475,Demeton-S-methyl
9477,Dichlobenil
9477,Dichlobenil
9477,Dichlobenil
9477,Dichlobenil
9477,Dichlobenil
9477,Dichlobenil
9477,Dichlobenil
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9479,Mevinphos
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9494,Isodrin
9496,PCSDs :- {chlorphenylid}
9496,PCSDs :- {chlorphenylid}
9496,PCSDs :- {chlorphenylid}
9496,PCSDs :- {chlorphenylid}
9496,PCSDs :- {chlorphenylid}
9496,PCSDs :- {chlorphenylid}
9496,PCSDs :- {chlorphenylid}
9496,PCSDs :- {chlorphenylid}
9497,Oxidant : Total Residual
9497,Oxidant : Total Residual
9497,Oxidant : Total Residual
9519,Carbophenothion
9519,Carbophenothion
9519,Carbophenothion
9519,Carbophenothion
9519,Carbophenothion
9519,Carbophenothion
9519,Carbophenothion
9519,Carbophenothion
9519,Carbophenothion
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9522,Phenol
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9573,Molybdenum
9582,Hexachloroethane
9582,Hexachloroethane
9582,Hexachloroethane
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9586,Propetamphos
9589,"Moisture Content, Air dried 30 C"
9589,"Moisture Content, Air dried 30 C"
9589,"Moisture Content, Air dried 30 C"
9589,"Moisture Content, Air dried 30 C"
9589,"Moisture Content, Air dried 30 C"
9589,"Moisture Content, Air dried 30 C"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9596,"Solids, < 63 um"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9618,"1,2-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9619,"1,3-Dichlorobenzene"
9634,Propazine
9634,Propazine
9634,Propazine
9634,Propazine
9634,Propazine
9634,Propazine
9634,Propazine
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9669,Naphthalene
9671,Phenanthrene
9671,Phenanthrene
9671,Phenanthrene
9671,Phenanthrene
9671,Phenanthrene
9671,Phenanthrene
9671,Phenanthrene
9671,Phenanthrene
9671,Phenanthrene
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9684,"1,1-Dichloropropylene :- {1,1-Dichloropropene}"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9686,"Nitrogen, Total as N"
9691,Tarry residues
9691,Tarry residues
9691,Tarry residues
9691,Tarry residues
9691,Tarry residues
9691,Tarry residues
9691,Tarry residues
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9696,Beryllium
9703,3-Chlorophenol
9703,3-Chlorophenol
9703,3-Chlorophenol
9703,3-Chlorophenol
9703,3-Chlorophenol
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9715,Azinphos-methyl
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9716,Fenitrothion
9727,"Optical Density at 450 nm, Filtered"
9727,"Optical Density at 450 nm, Filtered"
9727,"Optical Density at 450 nm, Filtered"
9727,"Optical Density at 450 nm, Filtered"
9727,"Optical Density at 450 nm, Filtered"
9727,"Optical Density at 450 nm, Filtered"
9727,"Optical Density at 450 nm, Filtered"
9727,"Optical Density at 450 nm, Filtered"
9731,"Optical Density at 500 nm, Filtered"
9731,"Optical Density at 500 nm, Filtered"
9731,"Optical Density at 500 nm, Filtered"
9731,"Optical Density at 500 nm, Filtered"
9731,"Optical Density at 500 nm, Filtered"
9731,"Optical Density at 500 nm, Filtered"
9731,"Optical Density at 500 nm, Filtered"
9731,"Optical Density at 500 nm, Filtered"
9736,"Optical Density at 550 nm, Filtered"
9736,"Optical Density at 550 nm, Filtered"
9736,"Optical Density at 550 nm, Filtered"
9736,"Optical Density at 550 nm, Filtered"
9736,"Optical Density at 550 nm, Filtered"
9736,"Optical Density at 550 nm, Filtered"
9736,"Optical Density at 550 nm, Filtered"
9736,"Optical Density at 550 nm, Filtered"
9741,"Optical Density at 600 nm, Filtered"
9741,"Optical Density at 600 nm, Filtered"
9741,"Optical Density at 600 nm, Filtered"
9741,"Optical Density at 600 nm, Filtered"
9741,"Optical Density at 600 nm, Filtered"
9741,"Optical Density at 600 nm, Filtered"
9741,"Optical Density at 600 nm, Filtered"
9741,"Optical Density at 600 nm, Filtered"
9746,"Optical Density at 650 nm, Filtered"
9746,"Optical Density at 650 nm, Filtered"
9746,"Optical Density at 650 nm, Filtered"
9746,"Optical Density at 650 nm, Filtered"
9746,"Optical Density at 650 nm, Filtered"
9746,"Optical Density at 650 nm, Filtered"
9746,"Optical Density at 650 nm, Filtered"
9746,"Optical Density at 650 nm, Filtered"
9751,"Optical Density at 700 nm, Filtered"
9751,"Optical Density at 700 nm, Filtered"
9751,"Optical Density at 700 nm, Filtered"
9751,"Optical Density at 700 nm, Filtered"
9751,"Optical Density at 700 nm, Filtered"
9751,"Optical Density at 700 nm, Filtered"
9751,"Optical Density at 700 nm, Filtered"
9751,"Optical Density at 700 nm, Filtered"
9756,Neburon
9756,Neburon
9756,Neburon
9756,Neburon
9756,Neburon
9756,Neburon
9756,Neburon
9756,Neburon
9766,Organo Tin : Total
9766,Organo Tin : Total
9766,Organo Tin : Total
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9768,PCB - 028
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9769,PCB - 052
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9770,PCB - 101
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9771,PCB - 118
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9772,PCB - 138
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9773,PCB - 153
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9774,PCB - 180
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9811,"1,1,2-Trichloroethane"
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9814,2-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9815,4-Chlorophenol
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9816,"2,4-Dichlorophenol"
9817,"2,6-Dichlorophenol"
9817,"2,6-Dichlorophenol"
9817,"2,6-Dichlorophenol"
9817,"2,6-Dichlorophenol"
9817,"2,6-Dichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9818,"2,4,5-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9819,"2,4,6-Trichlorophenol"
9823,Permethrin (cis- and trans-)
9823,Permethrin (cis- and trans-)
9823,Permethrin (cis- and trans-)
9823,Permethrin (cis- and trans-)
9823,Permethrin (cis- and trans-)
9823,Permethrin (cis- and trans-)
9824,Chloroethane
9824,Chloroethane
9824,Chloroethane
9832,Number of Organisms
9832,Number of Organisms
9832,Number of Organisms
9832,Number of Organisms
9832,Number of Organisms
9832,Number of Organisms
9832,Number of Organisms
9832,Number of Organisms
9832,Number of Organisms
9832,Number of Organisms
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9836,"1,1-Dichloroethylene :- {1,1-Dichloroethene}"
9839,tert-Amyl methyl ether :- {TAME}
9839,tert-Amyl methyl ether :- {TAME}
9839,tert-Amyl methyl ether :- {TAME}
9839,tert-Amyl methyl ether :- {TAME}
9839,tert-Amyl methyl ether :- {TAME}
9841,"BOD : 5 Day (2.0 mg/l ATU), Filtered"
9841,"BOD : 5 Day (2.0 mg/l ATU), Filtered"
9841,"BOD : 5 Day (2.0 mg/l ATU), Filtered"
9841,"BOD : 5 Day (2.0 mg/l ATU), Filtered"
9841,"BOD : 5 Day (2.0 mg/l ATU), Filtered"
9844,Ethyl tert-butyl ether :- {ETBE}
9844,Ethyl tert-butyl ether :- {ETBE}
9844,Ethyl tert-butyl ether :- {ETBE}
9844,Ethyl tert-butyl ether :- {ETBE}
9844,Ethyl tert-butyl ether :- {ETBE}
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9845,"1,2-Dimethylbenzene :- {o-Xylene}"
9851,Pirimiphos-methyl
9851,Pirimiphos-methyl
9851,Pirimiphos-methyl
9851,Pirimiphos-methyl
9853,"Nitrate, Filtered as N"
9853,"Nitrate, Filtered as N"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9856,"Orthophosphate, Filtered as P"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9857,"Silicate, Filtered as SiO2"
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9862,Flumethrin
9863,Azinphos-ethyl
9863,Azinphos-ethyl
9863,Azinphos-ethyl
9863,Azinphos-ethyl
9863,Azinphos-ethyl
9863,Azinphos-ethyl
9863,Azinphos-ethyl
9863,Azinphos-ethyl
9863,Azinphos-ethyl
9864,"Cadmium, Leachable"
9864,"Cadmium, Leachable"
9864,"Cadmium, Leachable"
9865,"Copper, Leachable"
9865,"Copper, Leachable"
9870,"Nickel, Leachable"
9870,"Nickel, Leachable"
9870,"Nickel, Leachable"
9871,"Zinc, Leachable"
9871,"Zinc, Leachable"
9871,"Zinc, Leachable"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9885,"Vanadium, Dissolved"
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9888,Styrene :- {Vinylbenzene}
9889,Oestrone :- {E1}
9889,Oestrone :- {E1}
9889,Oestrone :- {E1}
9891,Ethyl acetate :- {Ethyl Ethanoate}
9891,Ethyl acetate :- {Ethyl Ethanoate}
9891,Ethyl acetate :- {Ethyl Ethanoate}
9891,Ethyl acetate :- {Ethyl Ethanoate}
9891,Ethyl acetate :- {Ethyl Ethanoate}
9891,Ethyl acetate :- {Ethyl Ethanoate}
9891,Ethyl acetate :- {Ethyl Ethanoate}
9891,Ethyl acetate :- {Ethyl Ethanoate}
9892,Pendimethalin
9892,Pendimethalin
9898,17beta oestradiol :- {E2}
9898,17beta oestradiol :- {E2}
9898,17beta oestradiol :- {E2}
9898,17beta oestradiol :- {E2}
9899,17alpha ethynyloestradiol :- {EE2}
9899,17alpha ethynyloestradiol :- {EE2}
9901,"Oxygen, Dissolved, % Saturation"
9901,"Oxygen, Dissolved, % Saturation"
9901,"Oxygen, Dissolved, % Saturation"
